START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE
12-03-2018 19:08,12-03-2018 19:15,Business,Wake Co.,Morrisville,1.8,
12-03-2018 20:31,12-03-2018 20:41,Business,Morrisville,Cary,3.0,Customer Visit
12-04-2018 18:56,12-04-2018 19:03,Business,Cary,Morrisville,2.9,Meal/Entertain
12-04-2018 20:23,12-04-2018 20:34,Business,Morrisville,Cary,3.4,Customer Visit
12-05-2018 18:04,12-05-2018 18:17,Business,Cary,Cary,4.1,
12-05-2018 19:22,12-05-2018 19:37,Business,Cary,Cary,3.8,Meal/Entertain
12-07-2018 12:03,12-07-2018 12:32,Business,Cary,Cary,6.6,Meeting
12-07-2018 12:35,12-07-2018 12:46,Business,Cary,Cary,4.0,Meeting
12-07-2018 19:53,12-07-2018 20:13,Business,Cary,Cary,7.0,Customer Visit
12-07-2018 21:13,12-07-2018 21:50,Business,Cary,Cary,6.9,Meal/Entertain
12-08-2018 14:19,12-08-2018 14:32,Business,Cary,Cary,3.4,Errand/Supplies
12-08-2018 14:53,12-08-2018 15:02,Business,Cary,Cary,3.4,Errand/Supplies
12-08-2018 19:22,12-08-2018 19:27,Business,Cary,Cary,2.0,Meeting
12-08-2018 21:26,12-08-2018 21:31,Business,Cary,Cary,2.0,Errand/Supplies
12-09-2018 12:09,12-09-2018 12:24,Business,Cary,Apex,5.1,Errand/Supplies
12-09-2018 13:15,12-09-2018 13:43,Business,Apex,Cary,8.8,Temporary Site
12-09-2018 20:11,12-09-2018 20:34,Business,Cary,Cary,5.6,Meeting
12-09-2018 22:03,12-09-2018 22:57,Business,Cary,Cary,18.9,Customer Visit
12-10-2018 12:43,12-10-2018 13:16,Business,Cary,Fuquay-Varina,15.6,Meeting
12-10-2018 14:42,12-10-2018 15:18,Business,Fuquay-Varina,Cary,15.6,Errand/Supplies
12-10-2018 18:17,12-10-2018 18:27,Business,Cary,Morrisville,3.0,Meal/Entertain
12-10-2018 22:09,12-10-2018 22:21,Business,Morrisville,Cary,3.1,Customer Visit
12-11-2018 16:06,12-11-2018 16:16,Business,Cary,Morrisville,3.0,Meal/Entertain
12-11-2018 19:05,12-11-2018 19:15,Business,Morrisville,Cary,4.8,Errand/Supplies
12-11-2018 21:48,12-11-2018 21:56,Business,Cary,Cary,2.1,Errand/Supplies
12-12-2018 13:22,12-12-2018 13:32,Business,Cary,Cary,3.1,Errand/Supplies
12-12-2018 13:36,12-12-2018 13:51,Business,Cary,Apex,4.4,Meal/Entertain
12-12-2018 14:26,12-12-2018 14:39,Business,Apex,Cary,4.7,Customer Visit
12-12-2018 17:51,12-12-2018 18:01,Business,Cary,Morrisville,3.0,Meal/Entertain
12-12-2018 20:48,12-12-2018 20:57,Business,Morrisville,Cary,3.0,Customer Visit
12-27-2018 21:39,12-27-2018 21:39,Business,Hyderabad,Madhapur,20.0,Coaching
01-01-2019 21:11,01-01-2019 21:17,Business,Fort Pierce,Fort Pierce,5.1,Meal/Entertain
01-02-2019 01:25,01-02-2019 01:37,Business,Fort Pierce,Fort Pierce,5.0,
01-02-2019 20:25,01-02-2019 20:38,Business,Fort Pierce,Fort Pierce,4.8,Errand/Supplies
01-05-2019 17:31,01-05-2019 17:45,Business,Fort Pierce,Fort Pierce,4.7,Meeting
01-06-2019 14:42,01-06-2019 15:49,Business,Fort Pierce,West Palm Beach,63.7,Customer Visit
01-06-2019 17:15,01-06-2019 17:19,Business,West Palm Beach,West Palm Beach,4.3,Meal/Entertain
01-06-2019 17:30,01-06-2019 17:35,Business,West Palm Beach,Palm Beach,7.1,Meeting
01-07-2019 13:27,01-07-2019 13:33,Business,Cary,Cary,0.8,Meeting
01-10-2019 08:05,01-10-2019 08:25,Business,Cary,Morrisville,8.3,Meeting
01-10-2019 12:17,01-10-2019 12:44,Business,Jamaica,New York,16.5,Customer Visit
01-10-2019 15:08,01-10-2019 15:51,Business,New York,Queens,10.8,Meeting
01-10-2019 18:18,01-10-2019 18:53,Business,Elmhurst,New York,7.5,Meeting
01-10-2019 19:12,01-10-2019 19:32,Business,Midtown,East Harlem,6.2,Meeting
01-11-2019 08:55,01-11-2019 09:21,Business,East Harlem,NoMad,6.4,Temporary Site
01-11-2019 11:56,01-11-2019 12:03,Business,Flatiron District,Midtown,1.6,Errand/Supplies
01-11-2019 13:32,01-11-2019 13:46,Business,Midtown,Midtown East,1.7,Meal/Entertain
01-11-2019 14:30,01-11-2019 14:43,Business,Midtown East,Midtown,1.9,Meal/Entertain
01-12-2019 12:33,01-12-2019 12:49,Business,Midtown,Hudson Square,1.9,Meal/Entertain
01-12-2019 12:53,01-12-2019 13:09,Business,Hudson Square,Lower Manhattan,4.0,Meal/Entertain
01-12-2019 14:42,01-12-2019 14:56,Business,Lower Manhattan,Hudson Square,1.8,Errand/Supplies
01-12-2019 15:13,01-12-2019 15:28,Business,Hudson Square,Hell's Kitchen,2.4,Customer Visit
01-12-2019 15:42,01-12-2019 15:54,Business,Hell's Kitchen,Midtown,2.0,Errand/Supplies
01-12-2019 16:02,01-12-2019 17:00,Business,New York,Queens County,15.1,Meeting
02-01-2019 10:35,02-01-2019 11:15,Business,Cary,Chapel Hill,19.4,Customer Visit
02-01-2019 12:10,02-01-2019 12:43,Business,Chapel Hill,Cary,23.3,Customer Visit
02-01-2019 12:56,02-01-2019 13:07,Business,Northwoods,Whitebridge,3.9,Meal/Entertain
02-02-2019 13:04,02-02-2019 13:23,Business,Whitebridge,Williamsburg Manor,8.3,Meeting
02-02-2019 13:51,02-02-2019 14:06,Business,Cary,Cary,6.0,Errand/Supplies
02-02-2019 14:38,02-02-2019 14:42,Business,Cary,Cary,1.6,Errand/Supplies
02-04-2019 08:40,02-04-2019 09:01,Business,Cary,Morrisville,5.2,Errand/Supplies
02-04-2019 09:37,02-04-2019 10:09,Business,Morrisville,Cary,9.7,Meal/Entertain
02-04-2019 10:26,02-04-2019 10:32,Business,Cary,Cary,1.6,Meal/Entertain
02-04-2019 15:59,02-04-2019 16:03,Business,Cary,Cary,1.1,Meal/Entertain
02-04-2019 16:35,02-04-2019 16:39,Business,Cary,Cary,1.6,Meal/Entertain
02-04-2019 18:04,02-04-2019 18:31,Business,Whitebridge,Macgregor Downs,9.0,Meeting
02-04-2019 20:36,02-04-2019 20:55,Business,Cary,Cary,7.7,Meeting
02-05-2019 11:47,02-05-2019 12:07,Business,Cary,Durham,10.4,Meeting
02-05-2019 13:22,02-05-2019 13:41,Business,Durham,Cary,10.4,Meeting
02-06-2019 16:20,02-06-2019 16:53,Business,Cary,Raleigh,11.4,Between Offices
02-06-2019 18:57,02-06-2019 19:21,Business,Raleigh,Cary,9.0,Errand/Supplies
02-06-2019 19:28,02-06-2019 19:37,Business,Edgehill Farms,Whitebridge,3.2,Meal/Entertain
02-07-2019 16:49,02-07-2019 17:01,Business,Cary,Apex,5.6,Errand/Supplies
02-07-2019 18:03,02-07-2019 18:17,Business,Apex,Cary,5.7,Customer Visit
02-07-2019 18:39,02-07-2019 18:53,Business,Cary,Morrisville,6.1,Temporary Site
02-07-2019 20:22,02-07-2019 20:40,Business,Morrisville,Cary,6.1,Meeting
02-08-2019 12:57,02-08-2019 13:08,Business,Whitebridge,Edgehill Farms,4.3,Meal/Entertain
02-08-2019 14:00,02-08-2019 14:10,Business,Edgehill Farms,Whitebridge,2.7,Meal/Entertain
02-09-2019 10:54,02-09-2019 11:07,Personal,Whitebridge,Northwoods,5.3,
02-09-2019 11:43,02-09-2019 11:50,Personal,Northwoods,Tanglewood,3.0,
02-09-2019 13:36,02-09-2019 13:52,Personal,Tanglewood,Preston,5.1,
02-09-2019 13:58,02-09-2019 14:02,Personal,Preston,Whitebridge,1.5,
02-09-2019 18:55,02-09-2019 19:11,Business,Cary,Morrisville,6.1,
02-09-2019 20:24,02-09-2019 20:40,Business,Morrisville,Cary,6.1,Meal/Entertain
02-11-2019 16:28,02-11-2019 17:10,Business,Cary,Raleigh,17.3,Meal/Entertain
02-11-2019 17:49,02-11-2019 18:10,Business,Eastgate,Walnut Terrace,5.7,Meal/Entertain
02-11-2019 18:24,02-11-2019 18:46,Business,Raleigh,Morrisville,13.5,Temporary Site
02-11-2019 20:36,02-11-2019 20:51,Business,Morrisville,Cary,6.1,Temporary Site
02-12-2019 08:21,02-12-2019 08:42,Business,Cary,Durham,8.5,Temporary Site
02-12-2019 10:45,02-12-2019 10:52,Business,Durham,Morrisville,2.6,Temporary Site
02-12-2019 11:14,02-12-2019 11:35,Business,Morrisville,Raleigh,17.0,Customer Visit
02-12-2019 13:02,02-12-2019 13:36,Business,Raleigh,Cary,18.0,Meeting
02-12-2019 14:49,02-12-2019 15:06,Business,Cary,Morrisville,8.4,Meeting
02-12-2019 15:33,02-12-2019 16:06,Business,Morrisville,Cary,11.5,Customer Visit
03-01-2019 18:47,03-01-2019 19:10,Business,Whitebridge,Wayne Ridge,8.0,Meal/Entertain
03-01-2019 21:27,03-01-2019 21:45,Business,Wayne Ridge,Whitebridge,8.0,Meeting
03-03-2019 09:45,03-03-2019 09:52,Personal,Whitebridge,Westpark Place,2.2,
03-03-2019 11:04,03-03-2019 11:10,Business,Westpark Place,Whitebridge,2.3,Errand/Supplies
03-03-2019 14:44,03-03-2019 14:58,Business,Whitebridge,Northwoods,5.2,Meal/Entertain
03-03-2019 15:27,03-03-2019 15:48,Business,Cary,Raleigh,7.6,Customer Visit
03-03-2019 16:02,03-03-2019 16:42,Business,Raleigh,Cary,17.3,Meeting
03-04-2019 07:47,03-04-2019 08:06,Business,Cary,Durham,9.9,Meeting
03-04-2019 09:46,03-04-2019 10:03,Business,Durham,Cary,9.9,Customer Visit
03-04-2019 11:46,03-04-2019 12:06,Business,Cary,Durham,10.4,Meeting
03-04-2019 13:03,03-04-2019 13:25,Business,Durham,Cary,10.9,Meeting
03-04-2019 13:40,03-04-2019 14:09,Business,Cary,Raleigh,15.7,Customer Visit
03-04-2019 15:56,03-04-2019 16:08,Business,Raleigh,Raleigh,4.9,Meal/Entertain
03-04-2019 16:16,03-04-2019 16:22,Business,Fayetteville Street,Depot Historic District,0.8,Errand/Supplies
03-04-2019 16:43,03-04-2019 17:12,Business,Raleigh,Cary,13.5,Meeting
03-04-2019 19:02,03-04-2019 19:08,Business,Cary,Morrisville,1.9,Temporary Site
03-04-2019 19:16,03-04-2019 19:25,Business,Morrisville,Cary,2.0,Meal/Entertain
03-05-2019 11:44,03-05-2019 11:59,Business,Cary,Morrisville,6.5,Meal/Entertain
03-05-2019 12:57,03-05-2019 13:12,Personal,Weston,Weston,4.2,
03-05-2019 14:08,03-05-2019 14:18,Personal,Morrisville,Cary,3.5,
03-05-2019 14:39,03-05-2019 15:01,Business,Whitebridge,Wayne Ridge,7.8,Meal/Entertain
03-05-2019 16:52,03-05-2019 17:13,Business,Cary,Morrisville,7.8,Meal/Entertain
03-05-2019 17:23,03-05-2019 17:34,Business,Morrisville,Cary,3.9,Meal/Entertain
03-07-2019 09:10,03-07-2019 09:20,Business,Whitebridge,Edgehill Farms,2.8,Errand/Supplies
03-07-2019 09:23,03-07-2019 09:47,Business,Cary,Raleigh,12.4,Customer Visit
03-07-2019 12:10,03-07-2019 12:26,Business,Fayetteville Street,Meredith Townes,5.9,Customer Visit
03-07-2019 13:57,03-07-2019 14:18,Business,Meredith Townes,Leesville Hollow,9.4,Meeting
03-07-2019 15:19,03-07-2019 15:45,Business,Raleigh,Cary,11.9,Between Offices
03-08-2019 14:38,03-08-2019 14:55,Business,Whitebridge,Waverly Place,7.2,Between Offices
03-08-2019 15:35,03-08-2019 16:00,Business,Waverly Place,Whitebridge,7.6,Meal/Entertain
03-08-2019 16:13,03-08-2019 16:25,Personal,Whitebridge,Whitebridge,1.6,
03-10-2019 03:36,03-10-2019 03:53,Business,Cary,Morrisville,8.4,Meeting
03-10-2019 10:08,03-10-2019 10:37,Business,East Austin,West University,12.8,Meeting
03-10-2019 14:39,03-10-2019 14:55,Business,West University,South Congress,2.3,
03-10-2019 16:18,03-10-2019 16:28,Business,South Congress,Arts District,1.6,
03-11-2019 09:47,03-11-2019 09:59,Business,The Drag,Congress Ave District,2.0,Meal/Entertain
03-11-2019 10:29,03-11-2019 10:36,Business,Congress Ave District,Downtown,0.8,
03-11-2019 11:57,03-11-2019 12:04,Business,Downtown,Red River District,1.2,
03-11-2019 13:43,03-11-2019 13:51,Business,Red River District,Downtown,1.0,
03-11-2019 19:21,03-11-2019 19:35,Business,South Congress,The Drag,2.1,
03-12-2019 09:13,03-12-2019 09:22,Business,The Drag,South Congress,2.2,
03-12-2019 18:27,03-12-2019 18:37,Personal,South Congress,The Drag,1.9,
04-01-2019 13:43,04-01-2019 14:01,Business,Kissimmee,Kissimmee,11.0,Meeting
04-01-2019 14:36,04-01-2019 15:24,Business,Kissimmee,Orlando,15.5,Customer Visit
04-01-2019 16:01,04-01-2019 16:49,Business,Orlando,Kissimmee,20.3,Meeting
04-01-2019 16:52,04-01-2019 16:57,Personal,Kissimmee,Kissimmee,0.7,
04-02-2019 08:48,04-02-2019 09:04,Personal,Kissimmee,Kissimmee,5.5,
04-02-2019 11:01,04-02-2019 11:16,Personal,Kissimmee,Kissimmee,5.1,
04-02-2019 12:21,04-02-2019 14:47,Business,Kissimmee,Daytona Beach,77.3,Customer Visit
04-02-2019 16:57,04-02-2019 18:09,Business,Daytona Beach,Jacksonville,80.5,Customer Visit
04-02-2019 19:38,04-02-2019 22:36,Business,Jacksonville,Ridgeland,174.2,Customer Visit
04-02-2019 23:11,04-03-2019 01:34,Business,Ridgeland,Florence,144.0,Meeting
04-03-2019 02:00,04-03-2019 04:16,Business,Florence,Cary,159.3,Meeting
04-05-2019 21:39,04-05-2019 21:55,Business,Whitebridge,Wayne Ridge,7.9,Meal/Entertain
04-06-2019 00:19,04-06-2019 00:39,Business,Wayne Ridge,Whitebridge,8.0,Meal/Entertain
04-07-2019 18:20,04-07-2019 18:39,Business,Cary,Morrisville,6.1,Meal/Entertain
04-07-2019 19:45,04-07-2019 20:00,Business,Morrisville,Cary,6.1,Errand/Supplies
04-08-2019 12:30,04-08-2019 12:48,Business,Cary,Durham,10.5,Meeting
04-08-2019 13:34,04-08-2019 13:51,Business,Durham,Cary,8.7,Meal/Entertain
04-08-2019 13:55,04-08-2019 14:03,Business,Westpark Place,Whitebridge,1.8,Errand/Supplies
04-08-2019 14:43,04-08-2019 15:20,Business,Cary,Raleigh,19.1,Meeting
04-08-2019 16:05,04-08-2019 16:47,Business,Raleigh,Cary,18.6,Meeting
04-12-2019 09:15,04-12-2019 09:26,Business,Whitebridge,Edgehill Farms,2.8,Errand/Supplies
04-12-2019 09:34,04-12-2019 09:53,Business,Cary,Raleigh,8.9,Meeting
04-12-2019 10:58,04-12-2019 11:18,Business,Meredith,Cedar Hill,7.5,Customer Visit
04-12-2019 12:22,04-12-2019 12:44,Business,Raleigh,Morrisville,15.9,Meeting
04-12-2019 13:42,04-12-2019 14:01,Business,Morrisville,Cary,6.5,Meal/Entertain
05-01-2019 13:45,05-01-2019 13:53,Business,Whitebridge,Westpark Place,2.1,Meal/Entertain
05-01-2019 14:26,05-01-2019 14:31,Business,Westpark Place,Whitebridge,2.3,
05-01-2019 17:33,05-01-2019 17:45,Business,Whitebridge,Tanglewood,6.2,Between Offices
05-01-2019 17:54,05-01-2019 18:10,Business,Tanglewood,Parkway,7.5,Meeting
05-01-2019 22:38,05-01-2019 22:49,Business,Parkway,Whitebridge,3.1,Errand/Supplies
05-02-2019 14:14,05-02-2019 14:21,Business,Whitebridge,Westpark Place,2.2,Errand/Supplies
05-02-2019 15:37,05-02-2019 15:48,Business,Westpark Place,Whitebridge,3.9,Meal/Entertain
05-03-2019 22:20,05-03-2019 22:28,Business,Morrisville,Cary,2.5,Meal/Entertain
05-04-2019 15:16,05-04-2019 15:37,Business,Cary,Morrisville,8.7,Meal/Entertain
05-04-2019 20:55,05-04-2019 21:14,Business,Mcvan,Capitol One,14.5,Errand/Supplies
05-04-2019 21:30,05-04-2019 21:36,Business,Capitol One,University District,4.5,Meal/Entertain
05-04-2019 22:19,05-04-2019 22:27,Business,University District,Capitol One,5.0,Meal/Entertain
05-05-2019 21:24,05-05-2019 21:36,Business,Seattle,Redmond,14.2,Meal/Entertain
05-05-2019 22:34,05-05-2019 22:40,Business,Redmond,Bellevue,2.9,Errand/Supplies
05-05-2019 23:55,05-06-2019 00:08,Business,Bellevue,Seattle,12.9,Meeting
05-06-2019 05:47,05-06-2019 06:02,Business,Capitol One,Mcvan,14.4,Meeting
05-06-2019 16:45,05-06-2019 16:59,Business,Chapel Hill,Morrisville,17.0,Meeting
05-06-2019 17:18,05-06-2019 17:44,Business,Morrisville,Cary,7.9,Customer Visit
05-09-2019 06:08,05-09-2019 06:25,Business,Cary,Morrisville,8.4,Customer Visit
05-09-2019 14:39,05-09-2019 15:06,Business,San Francisco,Palo Alto,20.5,Between Offices
05-09-2019 17:58,05-09-2019 18:26,Business,Palo Alto,Sunnyvale,9.8,Customer Visit
05-09-2019 19:35,05-09-2019 19:59,Business,Sunnyvale,Newark,17.6,Customer Visit
05-10-2019 09:03,05-10-2019 09:20,Business,Newark,Menlo Park,9.3,Customer Visit
05-10-2019 17:19,05-10-2019 17:31,Business,Menlo Park,Newark,7.9,Customer Visit
05-11-2019 08:35,05-11-2019 09:12,Business,Newark,San Francisco,25.6,Meeting
05-11-2019 21:47,05-11-2019 22:04,Business,Morrisville,Cary,8.1,Meeting
06-01-2019 10:19,06-01-2019 10:47,Business,Cary,Morrisville,6.7,Customer Visit
06-01-2019 13:10,06-01-2019 13:39,Business,Morrisville,Cary,9.6,Meeting
06-03-2019 11:29,06-03-2019 11:49,Business,Cary,Durham,10.4,Meeting
06-03-2019 13:08,06-03-2019 13:38,Business,Durham,Cary,9.9,Meeting
06-03-2019 15:31,06-03-2019 15:54,Business,Cary,Morrisville,6.0,Meal/Entertain
06-03-2019 18:14,06-03-2019 18:29,Business,Townes at Everett Crossing,Chessington,3.3,Errand/Supplies
06-03-2019 18:41,06-03-2019 18:53,Business,Morrisville,Cary,3.1,Errand/Supplies
06-03-2019 19:36,06-03-2019 19:42,Business,Huntington Woods,Weston,1.7,Errand/Supplies
06-03-2019 22:47,06-03-2019 23:06,Business,Morrisville,Cary,4.0,Between Offices
06-05-2019 14:03,06-05-2019 14:33,Business,Whitebridge,Savon Height,7.8,Customer Visit
06-05-2019 15:06,06-05-2019 15:22,Business,Cary,Morrisville,7.8,Customer Visit
06-05-2019 15:57,06-05-2019 16:08,Business,Weston,Weston,3.8,Meal/Entertain
06-05-2019 18:05,06-05-2019 18:14,Business,Morrisville,Cary,2.5,Meal/Entertain
06-05-2019 21:53,06-05-2019 22:05,Business,Cary,Durham,9.9,Meeting
06-05-2019 23:52,06-06-2019 00:08,Business,Durham,Cary,9.9,Meeting
06-06-2019 15:36,06-06-2019 15:45,Business,Whitebridge,Hazelwood,3.0,Errand/Supplies
06-06-2019 16:16,06-06-2019 16:24,Business,Hazelwood,Whitebridge,2.4,Errand/Supplies
06-06-2019 20:06,06-06-2019 20:20,Business,Cary,Apex,5.7,Meal/Entertain
06-06-2019 21:08,06-06-2019 21:37,Business,Apex,Cary,7.2,Meal/Entertain
06-06-2019 21:41,06-06-2019 22:00,Business,Cary,Durham,10.4,Meeting
06-06-2019 23:34,06-06-2019 23:48,Business,Durham,Cary,9.9,Meeting
06-07-2019 21:42,06-07-2019 22:00,Business,Cary,Durham,10.4,Meeting
06-07-2019 23:41,06-08-2019 00:04,Business,Durham,Cary,9.9,Meeting
06-08-2019 08:23,06-08-2019 08:53,Business,Cary,Morrisville,8.7,Meal/Entertain
06-08-2019 12:04,06-08-2019 13:01,Business,Jamaica,New York,22.3,Errand/Supplies
06-08-2019 13:12,06-08-2019 13:29,Business,Seaport,Gramercy-Flatiron,3.3,Meal/Entertain
06-08-2019 14:31,06-08-2019 14:37,Business,Medical Centre,Tudor City,0.7,Errand/Supplies
06-08-2019 16:55,06-08-2019 17:11,Business,Rose Hill,Soho,2.5,Meal/Entertain
06-08-2019 17:16,06-08-2019 17:18,Business,Soho,Tribeca,0.5,Errand/Supplies
06-08-2019 17:59,06-08-2019 18:05,Business,Tribeca,Financial District,0.9,Errand/Supplies
06-08-2019 20:11,06-08-2019 20:25,Business,Financial District,Kips Bay,4.8,Errand/Supplies
06-10-2019 15:19,06-10-2019 16:28,Business,New York,Jamaica,16.3,Meeting
06-10-2019 21:47,06-10-2019 22:04,Business,Cary,Durham,10.4,Meeting
06-10-2019 23:53,06-11-2019 00:01,Business,Durham,Cary,9.9,Meeting
06-11-2019 17:08,06-11-2019 17:16,Business,Cary,Morrisville,3.7,Errand/Supplies
06-11-2019 17:34,06-11-2019 17:39,Business,Morrisville,Cary,4.6,Meal/Entertain
06-11-2019 17:50,06-11-2019 17:56,Business,Westpark Place,Whitebridge,1.7,
06-11-2019 21:45,06-11-2019 22:04,Business,Cary,Durham,10.4,Meeting
06-11-2019 23:39,06-12-2019 00:05,Business,Durham,Cary,9.9,Meeting
06-12-2019 19:53,06-12-2019 19:56,Business,Cary,Morrisville,2.5,Meal/Entertain
06-12-2019 20:05,06-12-2019 20:16,Business,Morrisville,Cary,4.3,Errand/Supplies
06-12-2019 21:58,06-12-2019 22:19,Business,Parkway,Whitebridge,2.8,Errand/Supplies
07-01-2019 00:00,07-01-2019 00:25,Business,Durham,Cary,9.9,Meeting
07-01-2019 09:34,07-01-2019 09:57,Business,Cary,Raleigh,13.3,Meeting
07-01-2019 12:36,07-01-2019 13:00,Business,Raleigh,Cary,11.3,Meeting
07-01-2019 20:06,07-01-2019 20:24,Business,Cary,Durham,10.5,Meeting
07-01-2019 23:48,07-02-2019 00:09,Business,Durham,Cary,9.9,Meeting
07-02-2019 20:18,07-02-2019 20:36,Business,Cary,Durham,10.1,Meeting
07-02-2019 23:48,07-03-2019 00:12,Business,Durham,Cary,9.9,Meeting
07-03-2019 00:28,07-03-2019 00:38,Business,Cary,Morrisville,3.1,Errand/Supplies
07-03-2019 03:02,07-03-2019 03:08,Business,Morrisville,Cary,3.1,Errand/Supplies
07-03-2019 20:00,07-03-2019 20:18,Business,Cary,Durham,9.9,Meeting
07-04-2019 00:32,07-04-2019 00:47,Business,Durham,Cary,9.9,Meeting
07-04-2019 17:31,07-04-2019 17:49,Business,Whitebridge,Summerwinds,8.8,Meeting
07-04-2019 18:23,07-04-2019 18:49,Business,Summerwinds,Whitebridge,8.7,Temporary Site
07-04-2019 20:00,07-04-2019 20:17,Business,Cary,Durham,11.8,Meeting
07-05-2019 00:00,07-05-2019 00:05,Business,Parkwood,Parkwood,1.2,Errand/Supplies
07-05-2019 00:08,07-05-2019 00:28,Business,Durham,Cary,9.9,Meeting
07-05-2019 16:48,07-05-2019 16:52,Business,Whitebridge,Whitebridge,0.6,Errand/Supplies
07-05-2019 20:06,07-05-2019 20:26,Business,Cary,Durham,9.9,
07-05-2019 22:41,07-05-2019 23:02,Business,Durham,Morrisville,8.6,
07-06-2019 00:33,07-06-2019 00:53,Business,Morrisville,Cary,6.3,Meal/Entertain
07-06-2019 09:06,07-06-2019 09:25,Business,Cary,Durham,9.9,Meeting
07-06-2019 12:48,07-06-2019 13:08,Business,Durham,Cary,9.9,
07-06-2019 20:04,07-06-2019 20:14,Business,Cary,Morrisville,3.3,Meal/Entertain
07-06-2019 23:46,07-06-2019 23:59,Business,Morrisville,Cary,3.1,Customer Visit
07-07-2019 08:22,07-07-2019 08:50,Business,Cary,Morrisville,7.9,Temporary Site
07-07-2019 10:27,07-07-2019 10:33,Business,Morrisville,Cary,8.9,
07-07-2019 12:59,07-07-2019 13:35,Business,Kenner,New Orleans,12.8,
07-08-2019 09:50,07-08-2019 10:13,Business,CBD,Pontchartrain Beach,7.7,
07-08-2019 10:51,07-08-2019 11:12,Business,Pontchartrain Beach,CBD,7.0,
07-08-2019 13:48,07-08-2019 14:11,Business,New Orleans,Metairie,12.5,
07-08-2019 17:11,07-08-2019 17:30,Business,Kenner,New Orleans,13.2,
07-09-2019 09:03,07-09-2019 09:46,Business,New Orleans,Kenner,13.0,
07-09-2019 09:52,07-09-2019 10:06,Business,Kenner,Metairie,4.9,
07-09-2019 10:15,07-09-2019 10:33,Business,Metairie,New Orleans,8.5,
07-10-2019 14:10,07-10-2019 14:17,Business,CBD,St Thomas,1.3,
07-10-2019 16:04,07-10-2019 16:15,Business,St Thomas,CBD,1.8,
07-10-2019 18:05,07-10-2019 18:21,Business,New Orleans,Kenner,13.6,
07-10-2019 19:51,07-10-2019 20:08,Business,Kenner,New Orleans,13.4,
07-12-2019 16:10,07-12-2019 16:45,Business,New Orleans,Kenner,12.3,
07-12-2019 19:21,07-12-2019 19:26,Personal,Kenner,Kenner,1.4,
08-01-2019 12:47,08-01-2019 13:04,Business,Whitebridge,Arlington Park at Amberly,6.2,
08-01-2019 13:08,08-01-2019 13:19,Business,Arlington Park at Amberly,Lexington Park at Amberly,1.3,
08-01-2019 13:28,08-01-2019 13:46,Business,Lexington Park at Amberly,Westpark Place,1.9,
08-01-2019 13:52,08-01-2019 14:14,Business,Cary,Apex,6.9,
08-01-2019 15:40,08-01-2019 15:47,Business,Apex,Cary,4.6,
08-01-2019 16:18,08-01-2019 16:25,Business,Whitebridge,Edgehill Farms,2.8,
08-01-2019 16:29,08-01-2019 16:59,Business,Cary,Morrisville,9.1,
08-01-2019 17:23,08-01-2019 17:55,Business,Morrisville,Cary,8.1,
08-02-2019 08:11,08-02-2019 08:32,Business,Cary,Morrisville,8.4,Meeting
08-02-2019 11:51,08-02-2019 12:15,Business,Arlington,Washington,4.9,
08-02-2019 19:15,08-02-2019 19:23,Business,Kalorama Triangle,K Street,1.0,
08-02-2019 21:23,08-02-2019 21:29,Business,K Street,Kalorama Triangle,1.0,
08-03-2019 12:46,08-03-2019 13:00,Business,West End,Northwest Rectangle,2.0,
08-03-2019 14:59,08-03-2019 15:03,Business,K Street,Kalorama Triangle,1.1,
08-03-2019 16:00,08-03-2019 16:04,Business,Kalorama Triangle,Downtown,1.5,
08-05-2019 17:23,08-05-2019 17:30,Business,Connecticut Avenue,Kalorama Triangle,1.3,
08-05-2019 18:17,08-05-2019 18:21,Business,Kalorama Triangle,Columbia Heights,1.8,
08-05-2019 19:17,08-05-2019 19:27,Business,Columbia Heights,Kalorama Triangle,1.5,
08-06-2019 06:40,08-06-2019 06:58,Business,Washington,Arlington,6.6,
08-06-2019 09:31,08-06-2019 09:53,Business,Morrisville,Cary,8.0,
08-07-2019 17:14,08-07-2019 17:23,Business,Whitebridge,Edgehill Farms,2.7,
08-07-2019 17:28,08-07-2019 17:43,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit
08-07-2019 18:17,08-07-2019 18:23,Business,Cary,Morrisville,2.5,
08-07-2019 20:15,08-07-2019 20:23,Business,Morrisville,Cary,2.5,Meal/Entertain
08-08-2019 16:17,08-08-2019 16:31,Business,Whitebridge,Farmington Woods,5.2,
08-08-2019 16:37,08-08-2019 16:50,Business,Farmington Woods,Edgehill Farms,4.0,
08-08-2019 17:02,08-08-2019 17:13,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit
08-08-2019 21:50,08-08-2019 22:15,Business,Cary,Morrisville,4.8,
08-08-2019 23:28,08-08-2019 23:37,Business,Morrisville,Cary,3.2,Customer Visit
08-09-2019 14:20,08-09-2019 14:38,Business,Whitebridge,Waverly Place,6.9,
08-09-2019 15:15,08-09-2019 15:36,Business,Cary,Raleigh,14.9,
08-09-2019 16:04,08-09-2019 16:37,Business,Raleigh,Cary,17.4,
08-10-2019 16:56,08-10-2019 17:24,Business,Cary,Durham,12.9,
08-10-2019 17:53,08-10-2019 18:28,Business,Durham,Apex,15.3,
